price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
4855851,6893,2,1,1,yes,no,yes,no,no,no,no,unfurnished
7416862,5772,4,1,3,yes,yes,no,no,yes,yes,no,furnished
3119983,3345,2,1,2,yes,no,yes,no,no,no,no,semi-furnished
3315752,2059,3,1,2,yes,no,no,no,no,no,yes,furnished
4579337,2861,1,1,1,yes,yes,yes,no,no,no,yes,semi-furnished
3369555,3047,2,1,0,yes,no,no,no,no,no,no,unfurnished
3347808,4631,2,1,0,yes,no,no,no,no,no,no,unfurnished
4532896,3406,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
6810481,5726,4,1,3,yes,no,no,no,yes,no,no,unfurnished
5229566,2878,3,1,2,yes,yes,yes,no,no,no,no,furnished
11168756,7232,2,3,1,yes,no,yes,no,yes,yes,yes,semi-furnished
5031130,6280,3,1,0,yes,no,no,no,yes,yes,no,semi-furnished
1735766,2842,2,1,1,no,no,no,no,no,no,no,furnished
3581989,3936,3,1,0,yes,no,no,no,no,yes,no,unfurnished
6940302,4453,4,2,2,yes,no,no,yes,no,no,no,semi-furnished
5111137,8549,3,1,1,yes,no,no,no,yes,yes,no,furnished
3740613,3053,2,1,0,no,no,yes,no,no,no,no,semi-furnished
4397776,4548,4,1,1,yes,no,no,no,yes,yes,no,semi-furnished
4271840,4057,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
3955322,3828,2,1,0,yes,no,no,no,no,no,no,semi-furnished
6030521,7121,3,1,1,yes,no,yes,no,no,yes,yes,unfurnished
4111243,2810,2,1,0,yes,no,yes,no,no,no,yes,furnished
2956807,6154,2,1,0,yes,no,no,no,no,no,no,semi-furnished
3401772,3264,3,1,2,yes,no,yes,no,no,no,no,furnished
3416153,2928,2,1,0,yes,no,no,no,no,no,no,unfurnished
3568185,4139,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
2484313,3419,2,1,1,yes,no,no,no,no,no,no,unfurnished
4484124,4024,2,1,1,yes,no,yes,no,no,no,no,furnished
2691506,3783,2,2,2,no,yes,no,no,no,no,no,unfurnished
3818581,8082,3,1,1,yes,no,no,no,yes,yes,no,semi-furnished
2825893,3434,3,1,1,no,no,no,no,no,yes,no,semi-furnished
4161947,3955,3,1,0,yes,yes,yes,no,no,yes,no,semi-furnished
7567526,9388,4,1,3,yes,yes,no,no,yes,no,yes,furnished
3971386,6700,2,1,2,no,no,no,no,yes,yes,no,semi-furnished
5870330,3317,3,1,3,yes,no,no,no,no,no,no,semi-furnished
4267444,3361,2,1,2,yes,no,yes,no,no,yes,yes,semi-furnished
3965754,6779,2,1,2,no,no,no,no,yes,yes,no,semi-furnished
4135069,3863,1,1,2,yes,no,no,no,no,no,no,semi-furnished
3087329,8194,1,1,1,yes,no,no,no,no,no,no,unfurnished
6051265,6762,2,1,0,yes,yes,yes,no,no,yes,yes,semi-furnished
4739001,3693,3,1,1,yes,no,no,no,no,yes,no,semi-furnished
2768686,4029,2,1,1,yes,no,no,no,no,no,no,unfurnished
5731422,6379,2,1,1,yes,no,yes,no,no,yes,yes,furnished
3020399,3734,4,1,2,yes,no,no,no,no,yes,no,semi-furnished
4179329,1878,4,1,1,no,no,yes,no,no,no,no,semi-furnished
11952130,9156,4,3,4,yes,no,no,no,yes,yes,no,furnished
2624749,2975,2,1,1,no,no,no,no,no,no,no,unfurnished
4202834,6375,2,1,2,yes,yes,no,no,no,no,no,semi-furnished
9321119,6538,3,2,1,yes,no,no,no,yes,yes,yes,semi-furnished
2632341,3862,1,1,0,yes,no,no,no,no,no,no,unfurnished
4668570,5174,2,1,1,yes,no,yes,no,no,no,no,semi-furnished
6115706,7362,2,1,0,yes,no,yes,no,yes,yes,no,semi-furnished
3777700,2195,3,1,1,yes,no,yes,no,no,no,yes,unfurnished
5493950,5421,2,1,0,yes,no,yes,no,no,no,no,semi-furnished
3149220,2994,3,1,2,no,no,no,no,no,no,no,semi-furnished
5674643,10956,4,2,2,yes,no,no,no,no,yes,no,semi-furnished
5041656,4357,3,1,1,yes,no,yes,no,yes,no,no,semi-furnished
4969012,3263,2,2,2,yes,no,no,no,no,yes,no,semi-furnished
3859687,3758,2,1,1,yes,no,no,yes,no,no,no,semi-furnished
3022080,3513,3,1,2,no,no,no,no,no,yes,no,unfurnished
3054273,5134,2,1,0,no,no,no,no,no,no,no,unfurnished
3727131,4360,3,1,1,yes,no,yes,no,no,yes,no,furnished
3294679,3557,2,1,0,yes,no,yes,no,no,yes,no,unfurnished
4275435,3933,3,1,2,yes,no,no,no,no,yes,no,semi-furnished
3720390,3606,2,1,1,yes,no,yes,no,no,no,no,furnished
13725499,7613,3,2,2,yes,no,no,no,yes,yes,yes,furnished
7685727,5858,3,1,3,yes,no,no,no,no,yes,no,semi-furnished
6056345,6205,3,1,1,yes,yes,yes,no,yes,no,yes,semi-furnished
4621734,5138,1,1,1,yes,no,yes,no,no,no,no,semi-furnished
5947505,6065,3,1,1,yes,yes,yes,no,yes,yes,yes,furnished
2885655,3336,2,1,2,no,no,no,no,no,no,no,semi-furnished
4759257,2898,1,1,2,yes,yes,yes,no,no,no,yes,semi-furnished
6665220,6233,4,2,4,yes,no,no,no,yes,no,no,unfurnished
5122500,3641,1,1,0,no,yes,yes,no,no,no,no,semi-furnished
4365080,4674,3,1,1,yes,no,no,no,no,no,no,semi-furnished
4119847,4523,2,1,1,yes,no,no,no,no,yes,yes,furnished
6094053,5671,4,1,0,yes,no,yes,no,yes,no,yes,semi-furnished
4651128,4329,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
7564302,6325,2,2,3,yes,no,no,no,yes,no,yes,furnished
5604187,4863,2,1,3,yes,no,no,no,yes,no,no,semi-furnished
4328745,4083,2,1,0,yes,yes,yes,no,no,yes,no,semi-furnished
2831999,3522,2,1,2,no,no,no,no,no,yes,no,semi-furnished
3392807,4853,2,1,2,yes,yes,yes,no,yes,yes,no,furnished
2594995,4006,3,1,1,yes,no,no,no,yes,no,no,unfurnished
3323251,3800,3,1,0,yes,no,no,no,no,no,no,unfurnished
3571998,5279,2,1,1,yes,no,no,no,no,yes,yes,unfurnished
3621781,4424,4,1,2,yes,no,no,no,no,no,no,semi-furnished
3847256,3127,1,1,1,yes,no,yes,no,no,yes,no,semi-furnished
2926406,2545,3,1,2,yes,no,yes,no,no,yes,no,unfurnished
4960408,10325,2,1,1,yes,yes,yes,no,no,no,no,semi-furnished
2582345,1915,1,1,1,yes,no,no,no,no,no,no,semi-furnished
4811502,3899,2,1,1,yes,no,yes,no,no,no,no,furnished
4655642,5176,2,1,3,yes,no,no,no,yes,no,no,semi-furnished
3610219,4454,2,1,1,yes,no,no,no,yes,yes,no,semi-furnished
5760474,5215,2,1,2,yes,no,no,no,yes,no,no,semi-furnished
5695447,6411,3,1,3,yes,no,no,no,no,no,yes,semi-furnished
6264068,6981,2,1,0,yes,yes,yes,no,no,yes,no,furnished
3283100,1681,2,1,1,no,no,yes,no,no,no,no,unfurnished
6993510,6506,3,2,1,yes,no,no,no,yes,no,no,furnished
5901927,6325,2,1,3,yes,yes,no,no,yes,no,no,furnished
4407457,3894,2,1,0,yes,yes,yes,no,no,yes,no,semi-furnished
10976324,7743,2,3,1,yes,no,yes,no,yes,yes,yes,semi-furnished
5427760,11003,1,1,1,yes,no,no,no,no,yes,no,semi-furnished
5160179,7993,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
8754689,9149,2,1,0,yes,no,no,no,no,no,no,semi-furnished
6230105,6164,2,1,1,yes,no,yes,no,yes,no,yes,furnished
4296038,2653,3,2,1,no,no,no,no,no,no,no,semi-furnished
3669238,4208,1,1,0,yes,no,no,no,yes,yes,no,semi-furnished
4452825,2448,2,1,1,yes,no,yes,no,no,no,no,furnished
4919517,6817,3,1,2,yes,no,no,no,yes,yes,yes,furnished
5039395,8288,2,1,1,yes,no,no,no,yes,yes,no,furnished
4281689,5894,3,1,1,yes,no,no,yes,no,yes,no,semi-furnished
7388262,9448,4,2,4,yes,yes,no,no,yes,no,yes,furnished
4229153,5060,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
4076890,3930,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
4302052,5374,2,1,1,yes,no,no,no,yes,no,no,unfurnished
6068463,5462,2,2,1,yes,yes,yes,no,no,yes,yes,furnished
4897772,5999,2,1,0,yes,no,yes,no,yes,yes,no,furnished
4325065,3424,2,1,1,yes,no,no,no,no,no,yes,semi-furnished
2688177,3847,3,1,0,yes,no,no,no,no,no,no,furnished
6293950,10078,3,1,0,yes,no,yes,no,yes,no,yes,furnished
4890701,3069,2,1,1,yes,no,yes,no,no,no,no,unfurnished
4379509,3335,3,1,1,yes,no,yes,no,no,yes,no,semi-furnished
3724340,8612,1,1,0,yes,no,no,no,no,yes,no,furnished
5116348,6450,2,1,1,yes,no,no,no,no,no,no,unfurnished
3110422,4160,2,2,1,no,yes,yes,no,no,no,no,unfurnished
2997958,3648,1,1,1,yes,no,no,no,no,no,no,unfurnished
2944957,3923,2,1,2,yes,no,no,no,no,no,no,unfurnished
3559937,3470,2,1,1,yes,no,no,no,no,no,no,furnished
2786952,2554,2,1,0,no,no,no,no,no,yes,no,furnished
5850681,5559,3,2,1,yes,no,no,no,yes,yes,no,unfurnished
3742191,3678,2,1,1,yes,no,yes,no,no,no,no,furnished
4919721,8210,2,1,0,yes,no,no,no,no,yes,yes,semi-furnished
4280643,2809,3,1,0,yes,no,yes,no,no,no,yes,furnished
2940455,3847,2,1,1,yes,no,no,no,no,no,no,unfurnished
3766701,3448,1,1,1,yes,no,yes,no,no,no,no,semi-furnished
1915024,3538,4,1,1,no,no,no,no,no,no,no,unfurnished
2498016,2807,3,1,1,no,no,no,no,no,no,no,unfurnished
4675748,4971,3,2,1,yes,yes,yes,no,no,no,yes,furnished
2682713,3505,1,2,2,yes,no,yes,no,no,yes,no,furnished
7052310,5027,2,1,4,yes,no,no,no,yes,no,yes,unfurnished
4132689,4607,2,1,0,yes,no,no,no,yes,yes,no,furnished
3886674,3732,2,1,1,yes,no,no,no,no,yes,no,unfurnished
10111079,5648,3,1,4,yes,yes,no,no,yes,no,yes,unfurnished
4892148,4634,2,1,1,yes,yes,yes,no,no,yes,no,semi-furnished
5774957,4603,4,1,2,yes,no,no,no,yes,yes,yes,semi-furnished
11395732,7171,3,1,2,yes,yes,yes,no,yes,yes,no,furnished
5109791,8086,3,2,1,yes,yes,yes,no,no,no,no,semi-furnished
4156270,2265,2,1,2,no,yes,yes,no,yes,no,no,unfurnished
3206303,3105,1,1,1,yes,yes,yes,no,no,no,no,unfurnished
5860009,4322,4,1,1,yes,no,no,no,no,no,no,furnished
4403978,4439,2,2,3,yes,no,no,yes,no,yes,no,furnished
5418250,6884,4,1,1,yes,yes,yes,no,no,no,yes,semi-furnished
3173748,3491,1,1,0,yes,no,no,no,no,no,no,unfurnished
6406728,5238,3,1,0,yes,yes,yes,no,no,yes,yes,furnished
4333696,4431,1,1,1,yes,no,no,no,yes,yes,no,furnished
5327107,6140,3,1,3,yes,yes,no,no,yes,no,yes,semi-furnished
3878899,3369,2,1,1,yes,no,no,yes,no,no,no,semi-furnished
3127693,3637,4,1,2,no,no,no,no,no,yes,no,semi-furnished
5537024,6468,3,1,1,yes,yes,yes,no,yes,yes,yes,furnished
2933597,5106,3,1,0,no,no,no,no,no,no,no,unfurnished
5800393,6021,3,1,3,yes,yes,no,no,no,no,no,semi-furnished
6720614,6728,3,1,3,yes,no,yes,no,no,no,yes,unfurnished
4920838,3579,2,1,1,no,no,no,no,yes,no,no,semi-furnished
3508299,3681,2,1,1,yes,no,no,no,yes,no,no,unfurnished
6148196,5246,3,1,3,yes,yes,no,no,yes,no,no,furnished
4403040,5436,3,1,1,yes,no,no,no,no,yes,yes,unfurnished
3602689,2875,3,2,2,no,no,yes,no,no,no,yes,unfurnished
5826419,6287,2,1,3,yes,no,no,no,no,no,yes,semi-furnished
3268406,5868,3,1,0,yes,yes,yes,no,no,no,no,furnished
2876438,2871,1,1,1,yes,no,no,no,no,no,no,semi-furnished
3136618,3521,1,1,0,yes,no,no,no,no,no,no,furnished
2851842,3611,2,1,1,no,no,no,no,no,yes,no,semi-furnished
4132310,4191,1,1,1,no,no,no,no,no,yes,no,unfurnished
5610689,10006,4,2,2,yes,no,no,no,no,yes,no,semi-furnished
4490186,5051,4,1,1,yes,yes,yes,no,no,no,yes,furnished
4249225,3407,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
8940580,8448,3,2,2,yes,no,no,no,yes,yes,no,furnished
6698800,11603,4,2,2,yes,no,no,no,no,yes,yes,furnished
6308249,8447,3,1,3,yes,no,no,no,yes,yes,no,unfurnished
3666663,3531,2,1,0,yes,no,no,yes,no,no,no,semi-furnished
4323841,2067,2,1,2,yes,no,no,no,no,yes,yes,unfurnished
3073655,5128,2,1,1,no,no,no,no,no,no,no,unfurnished
6489749,5097,2,1,2,yes,no,no,no,yes,no,no,semi-furnished
2330351,4021,2,1,2,yes,no,yes,no,no,no,no,unfurnished
4912178,11180,2,1,2,yes,yes,yes,no,no,no,no,semi-furnished
4470176,3772,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
5889961,4633,3,1,2,yes,no,no,no,no,no,no,semi-furnished
3947115,3766,2,1,0,yes,no,no,no,no,no,no,semi-furnished
5139081,3296,2,1,2,yes,no,no,no,no,yes,no,semi-furnished
2567789,3317,2,1,1,yes,no,no,no,no,no,no,semi-furnished
4894096,4212,2,1,0,yes,no,yes,no,no,yes,no,semi-furnished
4825036,10196,3,1,1,yes,yes,yes,no,no,no,no,semi-furnished
11628490,7561,4,1,2,yes,yes,yes,no,yes,yes,no,furnished
4458941,2940,1,1,2,yes,yes,yes,no,no,no,yes,semi-furnished
4170130,6183,2,1,1,yes,no,yes,no,no,no,no,semi-furnished
7060588,5864,2,1,1,yes,no,no,no,yes,yes,no,unfurnished
3213596,2640,1,1,0,yes,no,no,no,yes,no,no,unfurnished
4583497,2781,2,1,2,yes,yes,yes,no,no,no,yes,semi-furnished
4733324,7937,2,1,0,yes,yes,yes,yes,no,no,no,semi-furnished
2597459,4220,2,1,1,yes,no,no,no,no,no,no,unfurnished
3236247,4076,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
3604254,3545,3,1,1,yes,no,no,no,no,yes,no,unfurnished
8549489,5471,3,1,2,yes,no,yes,no,yes,yes,yes,semi-furnished
6397377,6178,3,1,3,yes,no,yes,no,no,no,yes,unfurnished
3317360,3136,2,1,2,no,no,no,no,no,no,no,furnished
3153401,5617,2,1,0,yes,no,no,no,no,no,no,unfurnished
3017812,2361,2,1,0,yes,no,no,no,no,no,yes,semi-furnished
2731320,6787,1,1,1,yes,no,no,no,no,no,no,unfurnished
4394316,3518,2,1,0,yes,no,no,no,no,no,yes,semi-furnished
1664810,3530,2,1,0,yes,no,no,no,no,no,no,unfurnished
3127196,4487,2,1,1,no,no,no,no,no,no,no,semi-furnished
4505381,10019,2,1,0,yes,no,no,no,no,yes,yes,semi-furnished
6002826,6880,3,1,1,yes,yes,yes,no,no,yes,yes,semi-furnished
3551794,4532,1,1,1,no,no,no,no,no,no,no,furnished
4993965,7580,4,1,1,yes,no,no,no,yes,yes,no,furnished
2729073,3162,2,1,2,no,no,no,no,no,yes,no,semi-furnished
3309192,3291,1,1,1,yes,no,yes,no,no,yes,no,furnished
3575400,4986,3,1,1,no,no,no,no,no,no,no,unfurnished
3966491,3322,2,1,1,yes,no,no,yes,no,no,no,furnished
4881321,2974,3,1,3,yes,no,no,no,no,no,no,semi-furnished
8701174,7449,2,2,0,yes,yes,yes,no,yes,yes,no,unfurnished
5113259,3032,3,1,2,yes,no,yes,no,yes,no,no,semi-furnished
9754406,15704,4,3,1,yes,no,no,no,no,no,no,unfurnished
2192324,3877,1,1,0,no,no,no,no,no,no,no,unfurnished
5233649,6567,3,2,0,yes,yes,yes,yes,no,no,no,unfurnished
2663304,3965,2,1,1,yes,no,no,no,no,no,no,unfurnished
3258043,4077,2,1,1,yes,no,no,no,no,yes,no,unfurnished
5429400,6522,3,1,1,yes,yes,yes,no,no,no,yes,semi-furnished
3570076,5353,1,1,0,yes,no,no,no,no,no,no,furnished
2400898,3768,2,1,0,yes,no,no,no,no,no,no,unfurnished
4384700,4713,4,1,2,yes,no,yes,no,no,no,no,semi-furnished
6725565,5901,4,2,3,yes,no,no,no,yes,no,no,unfurnished
3096275,3044,2,1,1,no,no,no,no,no,no,no,furnished
2661190,4534,2,1,1,yes,no,no,no,no,no,no,unfurnished
4373346,5121,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
3336314,3983,2,1,0,yes,no,no,no,no,no,no,unfurnished
4721500,5074,2,1,1,yes,yes,yes,no,no,no,yes,semi-furnished
7527514,5895,3,1,4,yes,yes,no,no,yes,no,no,furnished
10633642,7130,3,3,1,yes,no,yes,no,yes,yes,yes,semi-furnished
3371269,5321,1,1,0,yes,no,no,no,no,no,yes,unfurnished
4713949,5825,3,1,1,yes,no,no,no,no,yes,yes,semi-furnished
8304806,6746,3,2,2,yes,yes,yes,no,yes,yes,yes,furnished
11831416,7574,3,1,1,yes,yes,yes,no,yes,yes,no,furnished
2202566,5245,3,1,1,no,no,no,no,yes,no,yes,unfurnished
3383040,4455,3,1,2,yes,no,no,no,no,no,no,semi-furnished
3089146,3545,2,1,1,no,no,yes,no,no,no,no,semi-furnished
5372323,5228,2,1,4,yes,no,no,no,no,no,no,furnished
3425304,4212,3,1,2,yes,no,no,no,yes,no,no,semi-furnished
4703248,3997,1,2,1,yes,yes,yes,no,no,no,no,semi-furnished
2414910,3745,1,1,1,yes,no,no,no,no,no,no,unfurnished
3045475,4808,1,1,0,yes,no,yes,no,yes,no,no,unfurnished
8895998,6784,3,2,2,yes,no,no,no,yes,yes,yes,semi-furnished
3492602,4519,3,1,1,yes,no,yes,no,no,yes,no,furnished
3568547,3037,3,1,1,yes,no,no,no,no,no,no,unfurnished
8588194,4397,2,2,1,yes,yes,no,no,yes,yes,no,furnished
2933919,4305,2,1,1,no,no,no,yes,no,yes,no,unfurnished
3488526,3449,3,1,2,yes,no,no,no,yes,yes,no,unfurnished
4056266,8099,2,1,0,yes,no,no,no,yes,yes,no,semi-furnished
3457698,3645,4,1,2,yes,no,no,no,yes,yes,no,unfurnished
6187901,7351,3,1,1,yes,yes,yes,no,yes,no,yes,semi-furnished
3341342,3058,3,1,2,yes,no,yes,no,yes,no,no,unfurnished
7566698,5897,4,2,3,yes,no,no,no,no,yes,no,semi-furnished
4198261,6041,4,2,1,no,no,yes,no,no,no,no,unfurnished
3477901,4650,2,1,1,yes,no,no,no,no,no,no,semi-furnished
5552350,4724,3,1,2,yes,yes,yes,no,yes,yes,no,furnished
3955455,4118,3,1,0,no,no,yes,no,no,no,no,unfurnished
3773275,4171,1,1,1,yes,no,no,no,no,no,no,furnished
7711138,7671,3,2,0,yes,yes,yes,no,yes,no,yes,semi-furnished
7135763,11524,3,1,0,yes,no,yes,no,yes,yes,yes,furnished
3720710,8358,1,1,1,yes,no,no,no,no,yes,no,furnished
5501471,6911,3,1,0,yes,yes,yes,no,yes,no,yes,semi-furnished
6012013,5988,3,2,3,yes,no,no,no,yes,no,no,unfurnished
5697940,6506,2,2,2,yes,no,no,no,yes,no,no,unfurnished
3355604,6185,2,1,1,yes,no,no,no,no,yes,no,furnished
3168685,2066,3,1,2,no,no,yes,no,no,no,no,semi-furnished
5234815,11155,1,1,2,yes,no,no,no,no,no,yes,furnished
5151181,3672,2,1,0,no,yes,yes,no,no,no,no,semi-furnished
3512799,4066,3,1,1,yes,no,no,no,yes,no,no,semi-furnished
3254134,4203,1,1,1,yes,no,no,no,no,yes,no,unfurnished
4185910,4566,3,1,2,yes,no,no,no,no,no,no,furnished
4528009,2807,2,1,2,yes,yes,yes,no,no,no,yes,semi-furnished
4969307,4595,2,1,1,yes,yes,yes,no,no,no,no,semi-furnished
4305507,2846,2,1,1,yes,no,yes,no,no,no,yes,furnished
5973639,5844,2,2,3,yes,no,no,no,yes,no,no,unfurnished
5001519,5549,3,1,0,yes,no,yes,no,no,no,no,semi-furnished
5488321,8138,3,1,0,yes,no,no,no,no,yes,no,semi-furnished
4690902,4503,3,1,1,yes,no,yes,no,yes,no,no,semi-furnished
2922998,5824,2,1,1,yes,no,no,no,no,no,no,semi-furnished
2747496,3935,3,1,1,yes,no,no,no,no,no,no,semi-furnished
3619621,4202,1,1,1,yes,no,no,no,yes,yes,no,semi-furnished
6248970,5698,3,2,4,yes,yes,no,no,yes,no,no,semi-furnished
5742867,6220,3,2,3,yes,no,no,no,no,no,no,furnished
4165751,3596,3,1,1,yes,no,yes,no,yes,no,yes,furnished
3118131,3001,2,1,0,no,no,no,no,yes,no,no,unfurnished
4691910,9216,4,2,1,yes,yes,yes,no,no,no,no,semi-furnished
4959934,7630,3,1,1,yes,yes,yes,yes,no,no,no,semi-furnished
3343496,3866,1,1,1,no,no,no,no,yes,no,no,unfurnished
5479148,5321,3,2,0,yes,no,yes,no,no,no,no,semi-furnished
3475728,3988,1,1,1,yes,no,no,no,no,no,yes,semi-furnished
5353843,8213,3,1,1,yes,yes,yes,no,yes,yes,yes,unfurnished
3248661,8643,2,1,1,yes,no,no,no,no,yes,no,semi-furnished
3802626,4803,2,1,1,yes,no,no,no,no,no,no,semi-furnished
2803822,3946,2,1,0,yes,no,no,no,no,no,no,furnished
11867291,7676,3,2,1,yes,no,yes,no,yes,yes,yes,furnished
6658814,4913,3,2,4,yes,yes,no,no,yes,no,no,furnished
11190736,7273,2,2,1,yes,no,yes,no,yes,yes,yes,semi-furnished
4403597,5540,3,1,1,yes,no,no,no,yes,no,no,unfurnished
5791582,4936,3,1,3,yes,no,no,no,no,no,no,furnished
3231553,3886,3,1,1,yes,no,no,no,no,no,no,unfurnished
2994368,2515,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
5124184,4118,3,1,1,no,yes,yes,no,yes,no,no,semi-furnished
4733220,12946,3,1,1,yes,no,no,no,no,yes,no,furnished
11029974,7144,3,3,1,yes,no,yes,no,yes,yes,yes,semi-furnished
3486920,6060,3,1,2,yes,yes,yes,no,no,no,no,unfurnished
3285384,3989,1,2,1,no,yes,yes,no,no,yes,no,unfurnished
6042595,4353,3,1,4,yes,no,no,no,yes,no,no,unfurnished
3620729,3564,1,1,0,yes,no,no,no,no,yes,yes,unfurnished
6416423,4272,3,1,3,yes,no,no,no,yes,yes,no,semi-furnished
3621484,4056,3,1,2,yes,no,no,no,yes,no,no,semi-furnished
3122666,6740,1,1,1,yes,no,no,no,no,no,no,semi-furnished
3527506,4934,2,1,1,yes,yes,yes,no,yes,no,no,furnished
2737236,3884,3,1,0,yes,no,no,no,no,no,no,semi-furnished
3252616,3040,1,1,1,yes,no,no,no,no,no,no,unfurnished
4342360,2685,4,3,2,no,no,no,no,no,no,no,semi-furnished
2010582,2301,2,1,2,yes,no,no,no,no,no,no,unfurnished
5213894,6616,2,1,1,yes,yes,yes,no,no,no,yes,furnished
5634745,6294,4,2,0,yes,no,yes,no,no,no,yes,semi-furnished
2534673,3103,3,1,1,no,no,no,no,no,no,no,semi-furnished
3384566,3806,2,1,2,yes,no,no,no,no,no,no,semi-furnished
3994058,5840,2,1,1,yes,no,no,no,yes,no,no,semi-furnished
6746193,4213,4,2,2,yes,no,no,yes,no,no,no,semi-furnished
4266266,3811,2,1,1,yes,no,no,no,no,no,no,unfurnished
4792743,9814,2,1,1,yes,no,no,no,yes,yes,yes,unfurnished
2199417,3947,2,1,1,yes,no,yes,no,no,no,no,unfurnished
5992838,4485,4,1,1,yes,no,no,no,no,no,no,furnished
4652762,3541,3,1,3,yes,no,no,no,no,no,no,semi-furnished
4704665,3590,3,1,2,yes,no,yes,no,no,no,no,furnished
6711241,10095,3,1,0,yes,no,yes,no,yes,yes,yes,furnished
5822622,6661,2,2,4,yes,no,no,no,no,yes,no,furnished
5322431,3633,3,1,2,yes,yes,yes,no,no,no,yes,unfurnished
6642776,6270,3,1,1,yes,no,no,no,yes,no,no,furnished
7507881,5852,3,2,3,yes,no,no,no,yes,no,no,furnished
4371083,6054,2,1,0,yes,no,no,no,yes,yes,no,unfurnished
8641125,5664,4,1,1,yes,no,yes,no,yes,no,yes,semi-furnished
4412098,6433,2,1,2,yes,no,no,no,no,no,no,unfurnished
4450940,2773,1,1,2,yes,yes,yes,no,no,no,yes,semi-furnished
4726139,8638,3,1,3,yes,no,no,no,no,yes,no,unfurnished
3733095,3715,2,1,1,yes,no,no,no,yes,no,no,unfurnished
2823708,6847,1,1,1,yes,no,no,no,no,no,no,unfurnished
8801329,9179,3,1,2,yes,no,no,no,yes,yes,no,furnished
2894402,3343,2,1,1,no,no,no,no,no,yes,no,semi-furnished
2851517,3773,3,1,0,yes,no,no,no,no,no,no,furnished
4149836,3575,3,2,1,yes,no,no,no,no,no,no,semi-furnished
3751259,3365,1,2,0,yes,no,yes,no,no,no,no,semi-furnished
8736614,8446,2,1,1,yes,no,no,no,yes,yes,no,furnished
3940531,2961,2,1,1,yes,no,no,no,no,no,no,semi-furnished
3852188,8385,2,1,0,yes,no,no,no,no,no,no,furnished
6251007,7652,2,1,0,yes,yes,yes,no,yes,yes,yes,semi-furnished
7305975,6498,3,1,3,yes,no,no,no,yes,yes,yes,furnished
6147537,6539,3,1,3,yes,no,no,no,yes,no,yes,unfurnished
3117816,3717,3,1,1,yes,no,no,no,no,no,no,unfurnished
2428407,2487,3,1,2,yes,no,no,no,no,no,no,furnished
3598058,4938,2,1,2,no,no,no,no,no,no,no,unfurnished
4945330,4841,3,2,1,yes,no,yes,no,no,no,no,semi-furnished
2633596,3518,1,1,0,yes,no,no,no,no,no,no,semi-furnished
3180192,3330,1,1,1,no,no,yes,no,no,no,no,semi-furnished
4289804,8540,2,1,0,yes,no,no,no,no,no,no,furnished
5866530,6552,3,1,0,yes,yes,yes,no,no,yes,yes,furnished
7562321,4961,2,1,3,yes,no,no,no,yes,yes,no,semi-furnished
4142812,4022,1,1,1,yes,yes,yes,no,no,no,yes,unfurnished
4638598,4028,3,1,1,yes,no,no,no,no,no,yes,semi-furnished
2295944,4119,3,1,2,yes,no,yes,no,no,no,no,unfurnished
2996747,3097,2,1,1,no,no,no,no,no,no,no,unfurnished
5249359,11605,1,1,2,yes,no,no,no,no,no,yes,furnished
4408103,3667,2,1,2,yes,no,no,no,no,no,no,semi-furnished
3626296,3438,1,1,0,yes,no,no,yes,no,no,no,semi-furnished
2915239,4158,3,1,2,no,no,no,yes,no,yes,no,unfurnished
3322464,2453,1,1,0,no,no,no,no,yes,no,no,unfurnished
4789701,4308,4,2,1,yes,no,yes,no,no,no,no,semi-furnished
4333053,4489,2,1,0,yes,no,yes,no,no,no,no,furnished
4193380,3777,2,1,1,yes,no,yes,no,no,no,no,unfurnished
6767729,4309,3,2,1,yes,no,no,yes,no,no,no,semi-furnished
3768314,5237,3,1,2,yes,yes,yes,no,no,no,no,semi-furnished
3013447,7728,1,1,0,yes,no,no,no,no,no,no,unfurnished
4275535,2085,3,1,1,no,yes,yes,no,yes,no,no,unfurnished
7027821,5768,4,1,4,yes,no,no,no,yes,no,no,unfurnished
4362717,3705,1,1,1,yes,yes,yes,no,no,no,no,semi-furnished
9802130,5799,4,2,1,yes,yes,yes,yes,no,yes,no,semi-furnished
5530960,5635,3,1,3,yes,no,no,no,yes,no,no,unfurnished
8966217,6665,4,2,1,yes,yes,yes,no,yes,yes,yes,unfurnished
7072215,6248,4,2,1,yes,no,no,no,yes,yes,no,furnished
4442353,9532,3,1,1,yes,no,no,no,no,no,no,semi-furnished
3163037,4398,2,1,1,yes,no,no,yes,no,yes,no,semi-furnished
